Translation Key,Translated Value
mutant_lurker_meat_description,"Viande coriace et nerveuse prélevée sur un Rôdeur, plus adaptée aux ragoûts en raison de sa consistance caoutchouteuse. Sache que consommer de la viande mutante crue comporte toujours un risque de contamination ou d'exposition à la radiation.\n \n %c[ui_red]AVERTISSEMENT : Viande crue\n \n %c[pda_white]PROPRIÉTÉS :\n %c[d_cyan] @ %c[pda_white] Viande de mutant haut de gamme\n %c[d_cyan] @ %c[pda_white] Cuisinable\n"
st_jerrycan_fuel,Jerrican
st_powder_pistol,Propulseur pistolet/fusil à pompe
st_placeable_fchair,Chaise moderne
st_addon_scope_kab_up,Kit tactique pour KS-23M Drozd
st_prt_w_p_trigger_1,Mécanisme de détente simple action (Détente)
light_merc_outfit_description,"%c[ui_gray_1]Un système d'armure Interceptor anomale bien entretenu, vendu directement aux mercenaires par diverses sources occidentales. Légèrement inconfortable, mais meilleure que la moyenne retrouvée dans la Zone. Pensée pour permettre aux mercenaires de remplir des contrats d'assaut léger contre des positions ennemies fortifiées.\n \n"
st_wpn_pl15_pl15_scolaz,"Lebedev PL-15 ""Bearcat"""
mutant_heart_chimera,Coeur de chimère
st_wpn_fnx45_custom,FNX-45 Tactical (custom)
st_drug_booster,Hercule
st_medkit_ai2,Kit médical militaire
st_wpn_mine_name,st_wpn_mine_name
st_wpn_mp7_descr_new,"Le Heckler & Koch MP7 (Maschinenpistole 7) est une arme personnelle de défense (PDW) allemande conçue et fabriquée par Heckler & Koch (H&K), chambrée en cartouche HK 4.6x30mm. Cette arme a été développée avec ce nouveau calibre pour répondre aux exigences de l'OTAN publiées en 1989, qui demandaient une arme de défense personnelle (PDW) capable de mieux percer les gilets pare-balles que les armes utilisant des munitions de pistolets conventionnelles. Le MP7 est entré en production en 2001.\n \n %c[pda_white]PROPRIÉTÉS :\n %c[d_cyan] @ %c[pda_white] Origine : %c[ui_gray_2]Allemagne\n %c[d_cyan] @ %c[pda_white] Fabricant : %c[ui_gray_2]Heckler & Koch\n \n %c[ui_gray_2]ACCESSOIRES : \n %c[d_purple] @ %c[d_green]silencieux : %c[d_orange]silencieux compatible 9x19\n %c[d_purple] @ %c[d_green]viseurs : %c[0,250,250,0]Certains viseurs pour %c[d_cyan]""rail picatinny""\n"
st_ball_hammer,Marteau de mécanicien
st_af_frames_up_name,Cadres en aluminium améliorés
st_gas_tube_3,Tuyau à gaz [V] (Tuyau à gaz)
dolg_scout_outfit_description,"%c[ui_gray_1]Vieille combinaison du Devoir développée en même temps que la PS5-M. Destinée aux éclaireurs au début de l'existence de la Zone, il n'y a plus aujourd'hui que des zones trop risquées pour une simple combinaison légère. D'où son usage limité : maintenue en réserve, elle n'équipe que les nouvelles recrues du Devoir en cas de crise.\n \n"
st_wpn_akms_bas_descr,"Version améliorée du fusil AK-47, optimisée pour la production de masse via différentes évolutions. L'AKMS se distingue par sa crosse métallique pliante sous le boîtier, remplaçant la crosse bois fixe, et conserve les avantages de poids réduit et de précision accrue des AKM.\n \n %c[0,255,255,255]PROPRIÉTÉS :\n %c[d_cyan] @ %c[0,255,255,255] origine : %c[ui_gray_2]URSS\n %c[d_cyan] @ %c[0,255,255,255] fabricant : %c[ui_gray_2]Tula Arms Plant\n"
st_af_electra_flash_name,Flash
st_army_bowler,Casserole militaire
st_data_export_post_heal_arm,Post-Heal Arm
pda_flibuster_name,pda_flibuster_name
st_wpn_mossberg590a1,Mossberg 590A1
st_prt_w_p_barrel_6,Canon 9x18mm (fermé) (Canon)
nomad_outfit_description,"%c[ui_gray_1]Une tenue assemblée dans la Zone, fabriquée artisanalement par les survivants locaux. Ce modèle se distingue par sa légèreté et son confort, tout en étant bien plus protecteur que la moyenne. Il est clair que le fabricant connaissait parfaitement la nature de la Zone et a conçu cette armure avec fierté et soin-ce qui n'était peut-être pas le cas de l'ancien propriétaire. Dans tous les cas, sa qualité n'a d'égale que son prix.\n \n"
hybrid_outfit_description,"%c[ui_gray_1]Un canard un peu boiteux : conçue par un institut de recherche de Kiev pour protéger les chercheurs dans la Zone. Son faible coût se ressent : l'armure balistique intégrée la rend à la fois moins résistante aux phénomènes anormaux comme moins protectrice qu'un gilet Béryllium dans une fusillade. Jamais commandée officiellement par le gouvernement ukrainien, quelques exemplaires se sont tout de même retrouvés dans la Zone. Très répandue chez les stalkers cherchant une protection polyvalente et abordable.\n \n"
st_prt_o_ballistic_4,Plaques Kevlar K129 - composite fibre carbone
st_prt_i_fasteners,Fixations
st_headlamp,Ancienne lampe frontale
st_wpn_sks_b,SKS
l02_garbage,Décharge
st_wpn_thompson_1921,Thompson Modèle 1921
st_tarpaulin,Bâche camouflée
st_addon_scope_226sig_kit,Kit tactique pour Sig Sauer P226R
st_placeable_light3,Lampe de chevet
st_af_plates_up_name,Plaques en acier carbone améliorées
st_wpn_svds_pmc_descr,"Un des fusils de précision les plus iconiques, bien que ce ne soit pas à proprement parler un ""sniper"". Le SVD a été conçu pour délivrer des tirs précis et suppressifs, ainsi que neutraliser des cibles de grande valeur. Il a été largement adopté comme fusil de sniper par défaut. Léger, précis et équilibré, il reste inférieur aux fusils de précision dédiés. Le SVDS est une version compacte du SVD avec crosse pliante. Ce modèle a été extrêmement modifié.\n \n %c[0,255,255,255]PROPRIÉTÉS :\n %c[d_cyan] @ %c[0,255,255,255] origine : %c[ui_gray_2]URSS\n %c[d_cyan] @ %c[0,255,255,255] fabricant : %c[ui_gray_2]Kalachnikov Concern\n"
st_af_ah_o1,"Échantillon anormal ""Aimant"""
st_af_ah_g2,"Échantillon anormal ""Facile"""
st_placeable_blue_box,Boîte métallique
st_wpn_k98_mod,Mauser 98k Forester mk.1
mutant_fang_psevdodog,Croc de pseudochien
st_data_export_stash_type,Stash Type
military_exolight_outfit_name,Exocombinaison militaire
jupiter_underground,Souterrains de Jupiter
st_placeable_wall02_metal,Mur en tôle
st_prt_o_retardant_1,Tissus ignifugés multicouches
st_tomato_descr,"Tomates coupées en dés et mises en conserve, importées régulièrement dans la Zone. La date limite indique qu'elles sont encore fraîches.\n \n %c[ui_gray_3]PROPRIÉTÉS :\n %c[d_blue] @ %c[ui_gray_2] nourriture\n %c[d_blue] @ %c[ui_gray_2] importée\n %c[d_blue] @ %c[ui_gray_2] source de nutrition propre\n"
st_wpn_ar15_freedom_descr,"Après la fin des brevets Colt pour l'AR-15 en 1977, de nombreux fabricants se sont mis à proposer leurs propres copies sous divers noms. Malgré la fin des brevets, Colt a gardé la marque AR-15. La HERA est une version modernisée développée par Hera Arms.\n \n %c[0,255,255,255]PROPRIÉTÉS :\n %c[d_cyan] @ %c[0,255,255,255] origine : %c[ui_gray_2]États-Unis\n %c[d_cyan] @ %c[0,255,255,255] fabricant : %c[ui_gray_2]Hera Arms\n"
st_prt_o_retardant_14,Tissus PBI-mélangés traitements polyester
st_casing_r7,Grande douille de carabine
#3,#3
st_addon_scope_burris_tac30,TAC30 LPVO
BR,BR
st_grenade_f1_descr,"Grenade à main défensive, dont les éclats peuvent traverser un gilet pare-balles de niveau moyen. Elle possède un rayon létal d'environ 4 mètres. Les stalkers obtiennent leurs grenades F1 auprès des militaires, qui prétendent les avoir utilisées contre des mutants.\n \n %c[d_purple] @ %c[ui_gray_2] Puissance explosive : %c[ui_gray_1]élevée\n %c[d_purple] @ %c[ui_gray_2] Rayon d'explosion : %c[ui_gray_1]4.2 m\n %c[d_purple] @ %c[ui_gray_2] Rayon des fragments : %c[ui_gray_1]48 m\n %c[d_purple] @ %c[ui_gray_2] Nombre moyen d'éclats : %c[ui_gray_1]380 (petits shrapnels)\n %c[d_purple] @ %c[ui_gray_2] Retard à l'explosion : %c[ui_gray_1]-4 secondes"
ammo-9x18-pmm_descr,Cette munition possède une ogive à pointe creuse qui améliore significativement la puissance d'arrêt. Inefficace contre les gilets pare-balles mais hautement destructrice sur la chair.\n \n%c[ui_gray_2] - %c[ui_gray_2] Pouvoir de pénétration d'armure (PA) : %c[ui_gray_1]aucune (10) \n%c[ui_gray_2] - %c[ui_gray_2] Puissance d'arrêt nominale (DMG) : %c[ui_gray_1]33
st_kukri,Kukri
ammo-7.62x54-7n1_descr,"Balle de précision 7.62x54 7N1 avec pénétrateur acier, conçue pour la SVD. Son noyau en acier traverse les blindages légers. Très répandue dans la Zone, cette munition reste bon marché.\n \n%c[ui_gray_2] - %c[ui_gray_2] Pouvoir de pénétration d'armure (PA) : %c[ui_gray_1]BR3 (30) \n%c[ui_gray_2] - %c[ui_gray_2] Puissance d'arrêt nominale (DMG) : %c[ui_gray_1]74"
ui_inv_outfit_wound_protection,Rés. rupture
ui_inv_reli,%c[pda_white]Fiabilité :
st_af_cell_name,Cellule
st_cocaine_descr,"Petit boîtier en aluminium contenant de la cocaïne avec les accessoires pour l'utiliser. C'est un stimulant puissant du système nerveux. Ses effets durent de 15 à 30 min ou une heure selon le mode d'emploi. La cocaïne augmente la vigilance, donne un sentiment de bien-être, de compétence et parfois de sexualité. Les effets secondaires fréquents sont l'anxiété, la paranoïa et l'agitation. À dose excessive : tremblements, convulsions, hyperthermie. Les bandits sont connus pour renifler cette drogue juste avant un assaut ou une embuscade.\n \n %c[ui_gray_3]PROPRIÉTÉS :\n %c[d_blue] @ %c[ui_gray_2] stimulant très puissant\n %c[d_blue] @ %c[ui_gray_2] effet très puissant d'élimination des vertiges\n %c[d_blue] @ %c[0,252,186,3] premiers soins %c[ui_gray_2] TÊ%c[0,252,186,3]@@@ %c[ui_gray_2]TO%c[0,252,186,3]@@@\n"
isg_exo_outfit_description,"%c[ui_gray_1]Version officielle exosquelette UNISG. Édition très limitée sur ordre de l'ONU. Malgré les mêmes défauts que les autres exosquelettes, c'est une excellente alternative, parfois préférée à des véhicules de commandement ou de reconnaissance (qui peineraient tant dans la Zone).\n \n"
stalker_proto_exo_outfit_name,"Proto-exosquelette ""Sunrise"""
st_af_fuzz_kolobok_name,Kolobok
ui_inv_damage,Dégâts
st_af_peas_name,Lune
st_roubles,Roubles
st_rank_ssu,SSU
st_wpn_raptr_descr,"Le RAPTR est un fusil à pompe automatique à alimentation par chargeur, né dans la Zone et conçu spécifiquement pour les besoins extrêmes de ce territoire dangereux. Ce fusil est souvent surnommé par les stalkers ""tueur de sangsues"". En effet, sa cadence de tir élevée, son chargeur grande capacité et son ergonomie inégalée en font l'arme idéale pour éliminer les monstres rapides et invisibles. À l'origine considéré comme l'arme excentrique d'un passionné, sa popularité monte en flèche chez les stalkers depuis la récente prolifération des nids de suceurs de sang. Il est désormais considéré comme l'un des plus fins fusils en 12x70 mm de toute la Zone.\n \n %c[0,255,255,255]PROPRIÉTÉS :\n %c[d_cyan] @ %c[0,255,255,255]Origine : %c[ui_gray_1]Ukraine\n %c[d_cyan] @ %c[0,255,255,255]Fabricant : %c[ui_gray_1]Inconnu\n %c[d_cyan] @ %c[0,255,255,255]Année de production : %c[ui_gray_1]Inconnue\n \n %c[0,255,255,255]ACCESSOIRES (INTÉGRÉS) :\n %c[d_blue] @ %c[0,255,255,255]Frein de bouche\n %c[d_blue] @ %c[0,255,255,255]Compensateur\n %c[d_blue] @ %c[0,255,255,255]Chargeur grande capacité\n"
st_yadylin,Yaduline
st_prop_mug,Mug
st_barrel_7,Canon 7.62mm [A|V] (Canon)
merc_wolven_outfit_name,Armure mercenaire STS-W
monolith_exo_outfit_description,"%c[ui_gray_1]Armure high-tech, conçue sur le modèle de l'exosquelette militaire. Mais ses servomoteurs sont composés d'alliages inconnus ailleurs dans le monde. Combinaison kevlar/acier et gilet pare-balles classe IV portés par servomoteurs/membres motorisés. Porter cette armure, pour un stalker ordinaire, évoque l'angoisse d'être enseveli sous le béton du Sarcophage... mais procure un apaisement étrange aux vrais fidèles du Monolithe.\n \n"
mutant_heart_bloodsucker,Coeur de sangsue
af_rusty_sea_urchin,af_rusty_sea_urchin
st_wpn_ak74u_n1,AKS-74U
st_wpn_vintorez_m2,"VSS Vintorez ""Venal"""
st_af_pin_af_aac_name,CAC avec Pin
st_recipe,st_recipe
st_wpn_kiparis,OTs-02 Kiparis
ui_inv_recoil,%c[pda_white]Contrôle du recul :
st_device_torch_nv_1_name,Lampe frontale NV 1PN93-1\n
st_chili,Haricots chili
st_glucose,Grande injection de glucose
st_af_ice_name,Flocon
st_none,st_none
st_grenade_rgd5_descr,"Grenade à main offensive à faible zone létale (environ 3 mètres). Souvent utilisée par les stalkers pour ""dégager"" les mutants, notamment en raison de son coût réduit.\n \n %c[d_purple] @ %c[ui_gray_2] Puissance explosive : %c[ui_gray_1]moyenne\n %c[d_purple] @ %c[ui_gray_2] Rayon d'explosion : %c[ui_gray_1]3,2 m\n %c[d_purple] @ %c[ui_gray_2] Rayon des fragments : %c[ui_gray_1]43 m\n %c[d_purple] @ %c[ui_gray_2] Nombre moyen d'éclats : %c[ui_gray_1]240 (petits shrapnels)\n %c[d_purple] @ %c[ui_gray_2] Retard à l'explosion : %c[ui_gray_1]-4 secondes"
ammo-5.45x39-fmj_descr,La cartouche militaire 7N6 calibre 5.45x39 fut la première munition standardisée pour les fusils automatiques du Pacte de Varsovie utilisant ce nouveau calibre intermédiaire. Elle offre une meilleure précision que le calibre 7.62 grâce à un recul réduit et une portée supérieure de 100 mètres.\n \n%c[ui_gray_2] - %c[ui_gray_2] Pouvoir de pénétration d'armure (PA) : %c[ui_gray_1]BR2 (25) \n%c[ui_gray_2] - %c[ui_gray_2] Puissance d'arrêt nominale (DMG) : %c[ui_gray_1]36
st_casing_shotgun,Douille de fusil à pompe
st_af_blood_name,Pierre sanguine
ui_inv_outfit_strike_protection,Rés. impact
st_addon_scope_acog,ACOG
st_wpn_ak12_mono_kit,"AK-12 ""Lumière du Monolithe"""
st_wpn_scar_siber_m2,"FN SCAR-H ""Opérateur Expert"""
st_addon_scope_romeo8,ROMEO8
st_addon_scope_echo1,ECHO1 1–2x30mm Thermique
st_vorobushkin_pda_name,"Module de mémoire VNZ ""Cercle"""
st_prop_table_1,Bureau en bois
st_wpn_desert_eagle_nimble,"Desert Eagle ""Aigle des steppes"""
ammo-7.62x54-ap,Cartouches 7.62x54 mm AP
monolith_exolight_outfit_description,"Aussi appelée ""Radsuit"", il s'agit d'un lourd gilet pare-balles équipé de plaques de classe IV renforcées d'acier. Dispose de nombreux points d'attache pour y fixer un exosquelette rigide. Sans structure motorisée pour faciliter la charge, cette armure s'avère très fatigante à porter longuement. Elle n'est utile qu'en mêlée ou en fusillade : aucune protection contre les anomalies. Appréciée des prêcheurs de guerre et tacticiens Monolithe, selon qui la combinaison évoque le réconfort du Sarcophage lui-même.\n \n"
st_bolt_10,Tête rotative à 8 tenons [A] (Verrou)
st_upgr_w_speed,Lot pièces armes légères 'V-99'
st_bolt_2,Tête rotative à 2 tenons [P] (Verrou)
army_outfit_description,"Équipement pauvre, imposé par des bureaucrates au plus bas prix du marché. Habituellement attribué aux pilotes, tankistes, personnels d'appui, conscrits et soldats ordinaires. Protège correctement contre les petits mutants. N'offre qu'un peu mieux que les vestes de cuir des novices des autres factions, ce qui n'est pas un exploit.\n \n"
st_data_export_disassemble_amount,Amount
st_data_export_k_air_resistance,K Air Resistance
st_armor_repair_fa,Kit réparation d'urgence textile
st_af_ah_e1,"Échantillon anormal ""Souvenir"""
st_wpn_ak5c_bas_5c_tik_descr,"Version du fusil d'assaut FN FNC fabriquée pour l'armée suédoise et modifiée pour s'adapter au climat suédois partiellement subarctique. Le AK 5C est la version modernisée du AK 5 d'origine, avec un nouveau système de rail, des organes de visée et un arrêtoir de culasse amélioré. Cette version a été modifiée en profondeur.\n \n %c[0,255,255,255]PROPRIÉTÉS :\n %c[d_cyan] @ %c[0,255,255,255] origine : %c[ui_gray_2]Suède\n %c[d_cyan] @ %c[0,255,255,255] fabricant : %c[ui_gray_2]Carl Gustafs Stads Gevarsfaktori\n"
st_recipe_drug_4,Recette de médicament n°4
st_wpn_pl15,Lebedev PL-15
st_wpn_scar_siber_black_descr,"Début 2004, le USSOCOM a lancé un appel pour une famille de fusils d'assaut à deux calibres, partageant l'ergonomie et les pièces : c'est ainsi qu'est né le FN SCAR (Special Operations Forces Combat Assault Rifle). Utilisant la puissante cartouche OTAN 7.62x51mm, la version SCAR-H reprend un piston à course courte pour limiter l'encrassement et garantir fiabilité et longue vie. \n \n %c[0,255,255,255]PROPRIÉTÉS :\n %c[d_cyan] @ %c[0,255,255,255] origine : %c[ui_gray_2]Belgique\n %c[d_cyan] @ %c[0,255,255,255] fabricant : %c[ui_gray_2]FN Herstal, FN America\n"
st_data_export_can_be_looted_by_npc,Can be looted?
st_bolt_carrier_5,Culasse semi-libre mobile (Culasse)
st_placeable_documents_1,Liasses de papiers
st_wpn_svds,SVDS
ui_inv_outfit_explosion_protection,Rés. explosion
st_placeable_arti_display,Vitrine à artefacts
mutant_krovosos_meat_description,"Viande découpée sur une Sangsue abattue, sa texture caoutchouteuse et filandreuse la rendant peu appétissante et donc inadaptée à la consommation. Sache que consommer de la viande mutante crue comporte toujours un risque de contamination ou d'exposition à la radiation.\n \n %c[ui_red]AVERTISSEMENT : Viande crue\n \n %c[d_cyan] @ %c[pda_white] Viande de mutant haut de gamme\n %c[d_cyan] @ %c[pda_white] Cuisinable\n"
st_wpn_pl15_new_descr,"A Russian self-loading pistol chambered in 9x19mm, developed by a team of designers from the Kalashnikov concern under the leadership of Dmitry Lebedev for the needs of Russian law enforcement agencies. \n \n %c[ui_gray_2]Features: \n %c[d_green] • %c[ui_gray_2] PL-15 9x19 112mm threaded barrel. \n %c[d_green] • %c[ui_gray_2] Hexagon modular SP-9 sound suppressor. \n \n"
st_af_mincer_meat_name,Morceau de Viande
st_wpn_ak12_m1,AK-12
st_data_export_light_attack_power,Light Attack Power
st_af_night_star_descr,"Cet artefact lumineux génère un champ local de faible gravité. Largement utilisé par les stalkers avec le Gravi, un artefact similaire, pour augmenter la charge maximale. \nSon noyau interne magnifique attire les bijoutiers du monde entier. Mais il faut être prudent : une mauvaise manipulation peut faire exploser l'artefact avec assez de puissance pour raser un petit bâtiment. Il est donc fortement conseillé d'utiliser des appareils spécialisés pour le polissage, minimisant le risque d'explosion. Seule la partie externe de l'artefact émet des radiations. \nL'Étoile phosphorescente absorbe aussi les toxines et agents chimiques de l'environnement, ce qui en fait un objet apprécié des chasseurs d'artefacts ; cela dit, la quantité absorbée reste négligeable. Elle est néanmoins assez bon marché, accessible même aux stalkers les plus modestes lorsqu'ils en trouvent. \nÀ noter que l'Étoile de Nuit dégage une odeur de chair brûlée près d'une source de chaleur. Une exposition prolongée peut accroître son inflammabilité et la faire s'enflammer. \n \n%c[0,209,172,56] Ne se dégrade PAS avec le temps.\n"
st_gas_tube_11,Tuyau à gaz [PP] (Tuyau à gaz)
st_data_export_hitzone_limbs,Limbs Mult
st_trigger_components_1,Détente simple action à marteau (Détente)
st_af_mincer_meat_lead_box_name,LLMC avec Morceau de Viande
st_cards,Jeu de cartes
light_voen_outfit_description,"%c[ui_gray_1]Un système d'armure Interceptor anomale ayant appartenu à un stalker militaire. Par rapport au modèle standard, cette combinaison est plus confortable et offre une meilleure protection contre les anomalies. Généralement, les militaires doivent l'acheter eux-mêmes (non attribuée aux conscrits ou Spetsnaz).\n \n"
BR2,BR2
st_af_quest_b14_twisted,st_af_quest_b14_twisted
ammo-12x76-dart_descr,"Munition 12 calibre de type ""dart"", normalement utilisée pour la chasse au gros gibier mais également efficace contre d'autres cibles, y compris les blindages corporels.\n \n%c[ui_gray_2] - %c[ui_gray_2] Pouvoir de pénétration d'armure (PA) : %c[ui_gray_1]BR4 (42) \n%c[ui_gray_2] - %c[ui_gray_2] Puissance d'arrêt nominale (DMG) : %c[ui_gray_1]74"
st_wpn_saiga12s_m1_descr,"Fusil à pompe de combat calibre 12 au design typé Kalachnikov, prévu pour l'engagement de cibles à courte portée ou dans des espaces restreints. Connue pour son efficacité et sa létalité, il a supplanté l'Armsel Protecta pour le maintien de l'ordre russe et le combat d'infanterie. La version ""Nerd"" a été modifiée spécialement pour le personnel scientifique dans la Zone et fait souvent des envieux parmi les Stalkers expérimentés.\n \n %c[0,255,255,255]PROPRIÉTÉS :\n %c[d_cyan] @ %c[0,255,255,255] origine : %c[ui_gray_2]Russie\n %c[d_cyan] @ %c[0,255,255,255] fabricant : %c[ui_gray_2]Izhmash\n"
st_placeable_survivalguide,Guide de sécurité
st_wpn_m4a1,M4A1
st_af_full_empty_af_aac_name,CAC avec Plein-Vide supérieur
st_wpn_aug_9mm_descr,"Chambré en 9x19 mm Parabellum. Aussi connu sous le nom de Steyr AUG Para. Il dispose d'un canon, d'une culasse et d'un chargeur spécifiques, acceptant également un chargeur de TMP. Conçu à l'origine pour les troupes aéroportées, ce pistolet-mitrailleur bullpup fiable est apprécié notamment chez les Libertaires, pour sa compacité et sa robustesse.\n \n"
st_af_itcher_name,Gratteur
mutant_dog_meat_description,"Viande prélevée sur un chien sauvage de la Zone, filandreuse et désagréable mais parfois consommée comme alternative bon marché à la populaire viande de sanglier. Sache que consommer de la viande mutante crue comporte toujours un risque de contamination ou d'exposition à la radiation.\n \n %c[ui_red]AVERTISSEMENT : Viande crue\n \n %c[pda_white]PROPRIÉTÉS :\n %c[d_cyan] @ %c[pda_white] Viande de mutant bas de gamme\n %c[d_cyan] @ %c[pda_white] Cuisinable\n"
st_harmonica_name,Harmonica
st_af_cooler_name,Refroidisseur corporel
st_device_flashlight,Lampe torche
st_af_ah_o2_descr,"Un artéfact presque formé, composé principalement d'un alliage de fer, de bismuth, de cadmium et de nickel. Créé dans les colonnes de feu, il n'a aucune propriété utile et la plupart des stalkers le voient comme une simple camelote. Sa seule caractéristique remarquable est sa forme de tore très particulière. En raison de traces de radiation, il est inadapté comme souvenir en dehors de la Zone et n'a aucune valeur significative."
st_wpn_sig226_226sig_kit,SIG P226R Custom
st_af_lighthouse_descr,"Une masse compacte de métaux ferreux ultradenses. L'un des artefacts les plus mystérieux de la Zone : son fonctionnement défie encore les meilleurs spécialistes. Quand la Balise est active, elle peut détecter quand un être vivant en tue un autre, quelle que soit la distance, pourvu que l'intention de tuer et la causalité soient claires. La réaction, tout aussi étrange : le meurtrier est quasi instantanément ""téléporté"" à l'endroit où la victime a expiré.\n \n %c[pda_white]PROPRIÉTÉS :\n %c[d_cyan] @ %c[pda_white] Atout spécial\n"
st_upgr_w_scope,Optiques et montages 'OByE'
st_wpn_toz34_bull,"TOZ-34 ""Bull"""
mutant_flesh_meat,Viande de croquemort
st_af_eye_descr,"Cet artefact, qui ressemble à un oeil humain, augmente significativement le métabolisme du corps, accélérant la guérison des blessures. Les stalkers expérimentés affirment que l'oeil porte chance. Quelle qu'en soit la véracité, ses effets positifs sont bien réels. \nIl apaise la douleur et s'avère extrêmement utile pour le traitement des blessures. \nLorsqu'il est porté, il atténue légèrement les effets des anomalies psy ou ondes psy de certains mutants. \nMais ses atouts ont un revers : exposé à des anomalies chimiques, il amplifie la toxicité et la puissance de ces dernières. Il est donc hautement recommandé de garder l'artefact dans ton sac à dos et jamais sur toi dans les zones toxiques, sauf si tu as des envies suicidaires. \nArtéfact aussi appelé ""oeil de cuivre"", car il conduit et amplifie l'électricité comme le cuivre. \n \n%c[0,209,172,56] Ne se dégrade PAS avec le temps.\n"
st_wpn_svu,OTs-03 SVU
st_af_dummy_battery_af_aam_name,AAM avec Batterie
st_strelok_pda_name,PDA du stalker décédé
st_wpn_ak105_descr,"Version carabine du fusil AK-74M, l'AK-105, comme l'AK-104, possède un canon raccourci et s'avère idéale pour le combat rapproché. Fabriquée en matériaux composites modernes, elle est conçue pour réduire le poids et améliorer la précision.\n \n %c[0,255,255,255]PROPRIÉTÉS :\n %c[d_cyan] @ %c[0,255,255,255] origine : %c[ui_gray_2]Russie\n %c[d_cyan] @ %c[0,255,255,255] fabricant : %c[ui_gray_2]Izhmash\n"
st_af_compass_name,Boussole
st_wpn_usp_tac45,HK USP Tactical .45 ACP
st_gas_tube_2,Garde-main [R] (Tuyau à gaz)
st_af_lobster_eyes_lead_box_name,LLMC avec Oeil de Homard
st_addon_sil_osp9,Silencieux Osprey-9
st_wpn_ithacam37_sawnoff_descr,"L'un des fusils à pompe américains les plus connus : l'Ithaca 37 détient le record de la plus longue production continue pour un modèle à pompe. Conçu pour la police, l'armée et les civils, il utilise une combinaison innovante d'éjection et de port de chargement sous l'arme, ce qui ferme les côtés et protège des éléments. Cette crosse a été coupée de façon non officielle afin de réduire le poids.\n \n %c[pda_white]PROPRIÉTÉS :\n %c[d_cyan] @ %c[pda_white] Origine : %c[ui_gray_2]États-Unis\n %c[d_cyan] @ %c[pda_white] Fabricant : %c[ui_gray_2]Ithaca Gun Company\n"
st_duct_tape,Ruban adhésif renforcé
st_prop_lamp2,Lampe de bureau (grande)
st_af_camelbak_name,Camelbak
bandit_exolight_outfit_name,Exocombinaison pillée
st_addon_scope_razorhd,Razor II HD LPVO
